土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市內湖區內湖路一段６５９號,17720000,321948,0,0,63000,內湖區,房地(土地+建物),25.0802573818156,121.575335227687,港都里,7.54,NA,NA,NA,1130123,土地1建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,991123,55.04,1,1,1,有,有,NA,其他增建；,RPWNMLKLKHJGFCA57DA,32.59,0,3.47,有,516,2024-01-23,305,8.95212590690522,7.60019626711173,9.70017802201002,7.501962671117310,36.38972933756990,63000100006,0.15433499773036800,0.5569677712210620,90.16,43793.14,54.586005002903300,28.0178422001623,0,0,0,0,0,0,1,0,0,0,40,45,0,6,1,2,2,0,0,42,"c(121.575335227687, 25.0802573818156)",臺北捷運港墘站_BR17,36.800511128183100,3451.500276482050,4376.626802016440,14
臺北市內湖區內湖路一段６９１巷２號,19500000,249872,0,0,63000,內湖區,房地(土地+建物),25.0802290090733,121.576813041035,港都里,11.6,都市：其他:第壹種商業區(依都市計畫說明書圖規定辦理，始得作第壹種商業區使用)(原屬第參之壹種住宅區)。,NA,NA,1130116,土地3建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731016,78.04,2,1,1,有,有,NA,具重建或重劃、都更等效益；,RPVNMLKLKHJGFCA47DA,56.01,0,8.69,有,NA,2024-01-16,306,17.177383787073900,15.300303716678200,18.9974840124596,0,51.78470545649400,63000100006,0.15433499773036800,0.5569677712210620,90.16,43793.14,54.586005002903300,28.0178422001623,0,0,0,0,0,0,0,0,0,0,40,52,0,7,1,1,2,0,0,42,"c(121.576813041035, 25.0802290090733)",臺北捷運港墘站_BR17,113.42066616459700,3438.9081452006600,4265.674979989170,40
臺北市內湖區內湖路一段９１巷２９號,15000000,158814,0,0,63000,內湖區,房地(土地+建物),25.0870590028758,121.56279900184,西安里,27.88,住,NA,NA,1130105,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730319,94.45,3,2,2,有,無,NA,NA,RPVOMLLJKHJGFCA47DA,86.79,7.66,0,無,NA,2024-01-05,308,18.047343216656300,14.804787473234300,22.11221433540760,0,71.43743784790200,63000100003,0.14142303628038000,0.5530116238112010,89.6,5156.45,51.90876349293910,36.18247298050840,0,0,0,0,1,0,1,0,0,0,13,4,0,1,0,1,1,1,0,14,"c(121.56279900184, 25.0870590028758)",臺北捷運西湖站_BR16,748.22257398748,4472.50249477544,5825.772846642860,40
臺北市內湖區內湖路一段９１巷３９弄１１號,14600000,174287,0,0,63000,內湖區,房地(土地+建物),25.0884009874838,121.562288963032,西安里,15.37,住,NA,NA,1130118,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741218,83.78,3,2,2,有,無,NA,NA,RPTNMLRLKHJGFCA08EA,75.48,6.46,0,無,NA,2024-01-18,309,20.712175484591500,17.499694630423200,26.90902375376810,0,54.59894513828620,63000100003,0.14142303628038000,0.5530116238112010,89.6,5156.45,51.90876349293910,36.18247298050840,0,0,0,0,1,0,1,0,0,0,8,1,0,1,0,1,1,1,3,9,"c(121.562288963032, 25.0884009874838)",臺北捷運劍南路站_BR15,827.6319872257310,4629.763635463120,5960.633255122220,39
臺北市內湖區內湖路三段１４１巷１弄４號,13850000,142095,0,0,63000,內湖區,房地(土地+建物),25.0866800151238,121.589299981291,金瑞里,39.25,住,NA,NA,1130124,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670116,97.47,3,2,1,有,無,NA,陽台外推；,RPOPMLQKKHJGFCA47DA,81.34,0,16.13,無,NA,2024-01-24,311,9.699782616453990,8.699272941244650,10.680482396813100,0.14846095004044200,56.26415112324630,63000100014,0.12935494998275300,0.5100034494653330,89.19,2843.85,51.22494430930400,29.888641418733000,0,0,0,0,0,0,0,0,0,0,23,15,0,4,0,1,1,5,0,24,"c(121.589299981291, 25.0866800151238)",臺北捷運內湖站_BR19,587.5081639263880,4093.836550376250,4093.339384864670,46
臺北市內湖區內湖路三段３２６巷３弄３之１號,10580000,154182,0,0,63000,內湖區,房地(土地+建物),25.089761118912,121.583931623764,金瑞里,21.14,都市：其他:第三種住宅區。,NA,NA,1130110,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700525,68.62,2,2,1,有,無,NA,其他增建；,RPSNMLMLJHJGFCA27DA,63.5,0,5.12,無,NA,2024-01-10,312,15.264694385931000,12.223521108453400,17.658268101301400,0.03069165953180340,78.56627301130850,63000100014,0.12935494998275300,0.5100034494653330,89.19,2843.85,51.22494430930400,29.888641418733000,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(121.583931623764, 25.089761118912)",臺北捷運內湖站_BR19,1227.5833604738800,4528.299876895170,4651.708869584680,43
臺北市內湖區內湖路三段３２９巷８之１號,15210000,162396,0,0,63000,內湖區,房地(土地+建物),25.0883073197158,121.584867966168,金瑞里,26.48,都市：其他:第二種住宅區 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,NA,NA,1130114,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740111,93.66,3,2,1,有,無,NA,陽台外推；其他增建；,RPQNMLTLJHJGFCA77DA,79.21,0,6.53,無,429,2024-01-14,313,20.584633844132600,17.40226931052470,25.58732453453170,0,34.17254906704330,63000100014,0.12935494998275300,0.5100034494653330,89.19,2843.85,51.22494430930400,29.888641418733000,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(121.584867966168, 25.0883073197158)",臺北捷運內湖站_BR19,1065.7948766571300,4382.0315449059400,4465.019947035150,39
臺北市內湖區內湖路三段３５９之６號,28980000,210292,33.15,2500000,63000,內湖區,房地(土地+建物)+車位,25.0892916066057,121.583730877183,金瑞里,80.54,住,NA,NA,1130101,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050107,159.07,3,2,2,有,有,坡道平面,NA,RPOOMLLJLHJGFCA86DA,74.87,7.57,8.32,有,492,2024-01-01,314,16.32886497296750,15.460361495228100,17.234654060084900,0,90.1557460019425,63000100014,0.12935494998275300,0.5100034494653330,89.19,2843.85,51.22494430930400,29.888641418733000,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(121.583730877183, 25.0892916066057)",臺北捷運文德站_BR18,1215.6305072393800,4474.165080859220,4617.38359283624,8
臺北市內湖區內湖路三段６０巷１２弄１０號,16680000,167571,0,0,63000,內湖區,房地(土地+建物),25.0881049805731,121.591750011589,碧山里,31.53,住,NA,NA,1130201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681128,99.54,3,2,2,有,無,NA,陽台外推；,RPOOMLTLKHJGFCA77DA,87.94,0,11.6,無,48,2024-02-01,315,22.1570481804796,17.305421744158700,28.83293291179910,0,55.80719626482,63000100015,0.11958796072750700,0.5015290519877680,91.36,1877.08,44.684796035293600,28.141738766349000,0,0,0,0,0,0,0,0,0,0,19,17,0,3,0,1,1,4,0,20,"c(121.591750011589, 25.0881049805731)",臺北捷運內湖站_BR19,530.1471724331920,4135.701612878460,4135.188302334110,45
臺北市內湖區內湖路三段７２巷６１號,1560000,190476,0,0,63000,內湖區,房地(土地+建物),25.0883060205208,121.591077028583,碧山里,1.74,住,NA,NA,1130125,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729,8.19,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPJKHJGFCA37EA,6.35,0.22,0.7,有,237,2024-01-25,317,10.599422872435500,9.781000085857950,11.28934416142740,3.1574193719481100,58.17163759750200,63000100015,0.11958796072750700,0.5015290519877680,91.36,1877.08,44.684796035293600,28.141738766349000,0,0,0,0,0,0,0,0,0,0,22,12,0,3,0,1,1,4,0,23,"c(121.591077028583, 25.0883060205208)",臺北捷運內湖站_BR19,584.1932114796810,4182.4557822323200,4181.945254413960,30
臺北市內湖區內湖路二段１０３巷１３０號,13930000,228286,0,0,63000,內湖區,房地(土地+建物),25.0845459825753,121.580800982928,湖濱里,13.5,住,NA,NA,1130118,土地2建物1車位0,五層，六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,741217,61.02,1,2,1,有,有,NA,其他增建；,RPVOMLTLKHJGFCA48DA,41.79,0,3.47,有,NA,2024-01-18,318,20.709987421578600,17.621734521295300,27.16990383785740,0,57.85311354813340,63000100010,0.16875169975523500,0.5817242317106340,86.68,12568.41,53.20967447659400,33.897072188780300,0,0,0,0,0,0,0,0,0,0,11,10,0,2,0,0,1,0,0,12,"c(121.580800982928, 25.0845459825753)",臺北捷運港墘站_BR17,706.8937897023250,3922.5942469809600,4351.1323075506,39
臺北市內湖區內湖路二段１７９巷３弄１７號,25800000,173457,0,0,63000,內湖區,房地(土地+建物)+車位,25.0818260130853,121.588096004719,湖濱里,29.64,住,NA,NA,1130102,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831117,148.74,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPOOMLLMJHJGFCA96DA,70.53,1.43,7.43,有,NA,2024-01-02,321,19.22097093731100,15.924906960164600,23.793135103901100,0,56.81763919248600,63000100010,0.16875169975523500,0.5817242317106340,86.68,12568.41,53.20967447659400,33.897072188780300,0,0,0,0,1,0,0,0,0,0,17,42,0,12,1,1,1,1,0,18,"c(121.588096004719, 25.0818260130853)",臺北捷運文德站_BR18,455.71415794049000,3682.6012307023500,3682.1295710893000,30
臺北市內湖區內湖路二段２２９號,15500000,166345,0,0,63000,內湖區,房地(土地+建物),25.0818789867134,121.589097977425,湖濱里,26.29,都市：其他:第三種住宅區。,NA,NA,1130117,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700506,93.18,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPWNMLPJKHJGFCA87DA,87.94,0,5.24,無,NA,2024-01-17,322,21.178786356838900,18.29567645860490,24.18392529091130,0,35.33917341202970,63000100010,0.16875169975523500,0.5817242317106340,86.68,12568.41,53.20967447659400,33.897072188780300,0,0,0,0,1,0,0,0,0,0,21,50,0,14,1,1,1,4,0,22,"c(121.589097977425, 25.0818789867134)",臺北捷運文德站_BR18,524.0774103894030,3635.4109522297600,3634.932275562970,43
臺北市內湖區內湖路二段２５３巷６弄７號,16600000,186433,0,0,63000,內湖區,房地(土地+建物),25.0826320168947,121.589177018772,湖濱里,24.79,住,NA,NA,1130105,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750131,89.04,3,2,2,有,無,NA,頂樓加蓋；,RPVNMLLMJHJGFCA57DA,78.32,0,8.02,無,NA,2024-01-05,323,17.93462513669630,14.85471766918980,21.95952978890200,0,74.3768886305362,63000100010,0.16875169975523500,0.5817242317106340,86.68,12568.41,53.20967447659400,33.897072188780300,0,0,0,0,1,0,0,0,0,0,27,55,0,16,1,2,2,5,0,29,"c(121.589177018772, 25.0826320168947)",臺北捷運內湖站_BR19,531.6402604394900,3703.6453868107200,3703.163030553700,38
臺北市內湖區大湖山莊街２１９巷１６弄１３號,25100000,148091,0,0,63000,內湖區,房地(土地+建物),25.0887590204779,121.599034975096,大湖里,51.1,住,NA,NA,1130107,土地2建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790305,169.49,4,3,3,有,有,NA,陽台外推；其他增建；,RPQOMLQLJHJGFCA57DA,91.2,57.16,3.75,無,NA,2024-01-07,326,15.749969900662000,15.195948260911200,16.84991639448970,0,67.06179350686360,63000100012,0.16784565916398700,0.594855305466238,87.38,1808.43,43.643263745285100,27.758200046690600,1,0,0,0,0,0,0,0,0,0,10,11,0,2,0,0,1,0,0,11,"c(121.599034975096, 25.0887590204779)",臺北捷運大湖公園站_BR20,701.8198694126360,3986.639866101740,3986.0972825784100,34
臺北市內湖區大湖山莊街２１９巷９２號,16880000,147552,0,0,63000,內湖區,房地(土地+建物),25.0902289967473,121.600285974145,大湖里,40.55,住,NA,NA,1130119,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760410,114.4,3,2,2,有,有,NA,NA,RPXNMLRLKHJGFCA38DA,94.78,1.05,8.59,無,NA,2024-01-19,327,19.46232664670420,16.962536773485700,22.0236134202499,0,46.07240620201530,63000100012,0.16784565916398700,0.594855305466238,87.38,1808.43,43.643263745285100,27.758200046690600,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,4,"c(121.600285974145, 25.0902289967473)",臺北捷運大湖公園站_BR20,799.1755565193470,4122.357994844360,4121.811355332080,37
臺北市內湖區大湖街１６０巷１８弄３之２號,10300000,141971,0,0,63000,內湖區,房地(土地+建物)+車位,25.0825709966396,121.60088368766,秀湖里,24.01,住,NA,NA,1130114,土地1建物1車位1,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840324,72.55,1,1,1,有,有,升降機械,陽台外推；,RPXOMLLLKHJGFCA87DA,32.39,0.98,4.29,無,NA,2024-01-14,328,19.800914215005800,16.713494739694200,24.709297588820700,0,33.86621857690260,63000100032,0.17099607549990700,0.5858717996636140,91.43,11427.81,48.32750872483090,34.64802794941390,0,0,0,0,0,1,0,0,0,0,14,11,0,2,2,1,0,0,0,14,"c(121.60088368766, 25.0825709966396)",臺北捷運大湖公園站_BR20,196.58378093525500,3277.5539482960000,3277.010036356990,29
臺北市內湖區安康路３３６巷３號,16000000,139860,0,0,63000,內湖區,房地(土地+建物),25.0657700165481,121.611598023033,五分里,29.57,住,NA,NA,1130120,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700213,114.4,3,1,1,有,無,NA,NA,RPUNMLMLJHJGFCA47DA,97.35,0,17.05,無,450,2024-01-20,329,19.72712204293550,16.62814690486460,23.573481571930500,0.2375444000837020,37.388811463046300,63000100022,0.1128210931311530,0.4722190788729210,89.08,37183.91,48.22866343958280,19.806763282366200,0,0,0,0,0,1,1,0,0,0,14,12,0,3,1,0,0,1,0,14,"c(121.611598023033, 25.0657700165481)",臺北捷運東湖站_BR22,151.14227546304600,1418.323725855010,1417.7949832103200,43
臺北市內湖區安康路３５０號,10800000,139157,0,0,63000,內湖區,房地(土地+建物)+車位,25.0659130118163,121.612135973578,五分里,13.76,住,NA,NA,1130113,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930611,77.61,1,1,1,有,有,坡道平面,陽台外推；,RPPOMLQKKHJGFCA47DA,27.31,0,3.79,有,344,2024-01-13,330,18.248129650920800,14.769002292027200,22.20998917058060,0,34.57215518356150,63000100022,0.1128210931311530,0.4722190788729210,89.08,37183.91,48.22866343958280,19.806763282366200,0,0,0,0,0,1,1,0,0,0,21,18,0,3,1,0,0,1,0,21,"c(121.612135973578, 25.0659130118163)",臺北捷運東湖站_BR22,141.18299423805000,1450.653188775450,1450.1301717873200,20
臺北市內湖區安泰街１２５巷２３號,12760000,168404,0,0,63000,內湖區,房地(土地+建物)+車位,25.0771637051726,121.617136281737,安泰里,18.27,住,NA,NA,1130114,土地1建物1車位1,六層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850715,75.77,2,2,1,有,有,坡道機械,陽台外推；夾層；,RPOPMLRLKHJGFCA67DA,42.43,2.21,4.76,有,458,2024-01-14,333,19.060982852919600,15.620612054045500,24.270408930834300,0,33.36325740160220,63000100033,0.10227518959913300,0.4435536294691220,92.33,4278.3,43.03388917616090,24.7175900955574,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,7,"c(121.617136281737, 25.0771637051726)",臺北捷運葫洲站_BR21,1111.7197636200900,2794.4335603717200,2793.914559131930,28
臺北市內湖區安泰街８７號,40000000,160385,78.18,0,63000,內湖區,房地(土地+建物)+車位,25.0766879902578,121.616926063605,安泰里,35.23,住,NA,NA,1130112,土地1建物1車位2,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970619,249.4,5,2,3,有,有,坡道平面,夾層；,RPTRMLMJKHJGFCA67DA,104.9,9.48,5.92,有,NA,2024-01-12,334,15.084217425465600,10.681132311839900,19.760650500290500,0,47.939129608267300,63000100033,0.10227518959913300,0.4435536294691220,92.33,4278.3,43.03388917616090,24.7175900955574,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,9,"c(121.616926063605, 25.0766879902578)",臺北捷運葫洲站_BR21,1069.0044175605400,2737.644431218640,2737.1253458279600,16
臺北市內湖區康寧路一段１６１之２號,37500000,203572,0,0,63000,內湖區,房地(土地+建物),25.0790249905917,121.59475299604,紫雲里,47.45,住,NA,NA,1130121,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880602,184.21,4,2,2,有,有,NA,其他增建；,RPSNMLRKKHJGFCA77DA,115.55,2.78,13.99,有,NA,2024-01-21,335,15.171874532771800,14.449456132724900,16.619515861874300,8.386472005958670,41.686014214681900,63000100016,0.12844036697247700,0.5109072375127420,90.46,15171.61,41.92229037783170,25.63905929814950,0,0,0,0,0,0,0,0,0,0,31,42,0,13,1,0,1,1,0,32,"c(121.59475299604, 25.0790249905917)",臺北捷運內湖站_BR19,542.2789401291330,3091.9603852271800,3091.454321367140,25
臺北市內湖區康寧路一段１７３巷１１號,31800000,210652,42.03,0,63000,內湖區,房地(土地+建物)+車位,25.0791570055667,121.595748011766,紫雲里,37.19,住,NA,NA,1130121,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881008,150.96,3,2,2,有,有,坡道平面,陽台外推；其他增建；,RPXNMLLJKHJGFCA57DA,78.34,0,6.84,有,NA,2024-01-21,336,15.168542828966200,14.446291248743600,16.614547215961,8.466248987161760,41.5974182512312,63000100016,0.12844036697247700,0.5109072375127420,90.46,15171.61,41.92229037783170,25.63905929814950,0,0,0,0,0,0,0,0,0,0,23,24,0,9,1,0,1,1,0,24,"c(121.595748011766, 25.0791570055667)",臺北捷運內湖站_BR19,546.3941262995290,3065.6499386839100,3065.136884925310,25
臺北市內湖區康寧路一段２１４巷１號,19500000,174951,0,0,63000,內湖區,房地(土地+建物),25.0782549870565,121.595350961012,紫雲里,34.53,都市：其他:第三種住宅區。,NA,NA,1130103,土地8建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691002,111.46,8,0,8,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLLJLHJGFCA96EA,100.83,0,10.63,無,465,2024-01-03,337,15.726967878532400,13.668231242020900,17.835920526759300,4.1248612685863800,58.96578255494900,63000100016,0.12844036697247700,0.5109072375127420,90.46,15171.61,41.92229037783170,25.63905929814950,0,0,0,0,0,0,0,0,0,0,22,13,0,8,1,0,1,1,0,23,"c(121.595350961012, 25.0782549870565)",臺北捷運內湖站_BR19,634.8965889477730,2989.4923208359200,2988.9847446989800,44
臺北市內湖區康寧路一段２９２號,11300000,237695,0,0,63000,內湖區,房地(土地+建物),25.0782471080675,121.597872405126,紫雲里,14.49,NA,NA,NA,1130108,土地4建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,801021,47.54,1,1,1,有,有,NA,NA,RPQOMLLJKHJGFCA96DA,27.66,1.19,3.78,有,NA,2024-01-08,338,18.604533589779700,16.90211810203890,21.131251018928100,0,52.09075225887940,63000100016,0.12844036697247700,0.5109072375127420,90.46,15171.61,41.92229037783170,25.63905929814950,0,0,0,0,0,0,0,0,0,0,13,4,0,2,1,0,1,1,0,14,"c(121.597872405126, 25.0782471080675)",臺北捷運內湖站_BR19,724.4796617210810,2895.187691054260,2894.663749730710,33
臺北市內湖區康寧路一段７３號,17400000,171310,0,0,63000,內湖區,房地(土地+建物),25.0800449843891,121.592694987353,紫星里,30.85,住,NA,NA,1130123,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691203,101.57,3,2,2,有,無,NA,陽台外推；其他增建；,RPRNMLRKKHJGFCA67DA,94.46,0,7.11,無,NA,2024-01-23,339,8.940162968586920,7.642078159472880,9.733461167239140,7.920781594728790,37.47891450851360,63000100011,0.13172161172161200,0.5073992673992670,88.78,35382.84,50.54368931057400,33.02912620717880,0,0,0,0,0,0,0,0,0,1,33,54,0,15,1,1,2,3,0,35,"c(121.592694987353, 25.0800449843891)",臺北捷運內湖站_BR19,455.261149783101,3283.3117374285400,3282.816068817930,44
